name,country_code,year,sex,pop
Mauritania,478,1985,Male,882.1
Bahrain,48,1985,Male,239.7
Mauritius,480,1985,Male,504.2
Mexico,484,1985,Male,38506.3
Mongolia,496,1985,Male,948.2
Republic of Moldova,498,1985,Male,2001.5
Montenegro,499,1985,Male,302.6
Bangladesh,50,1985,Male,47606
Morocco,504,1985,Male,11249.3
Mozambique,508,1985,Male,6363.8
Armenia,51,1985,Male,1626.5
Oman,512,1985,Male,809.9
Namibia,516,1985,Male,558.1
Barbados,52,1985,Male,122.3
Nepal,524,1985,Male,8347.3
Netherlands,528,1985,Male,7163.7
Curaçao,531,1985,Male,72.9
Aruba,533,1985,Male,30.7
New Caledonia,540,1985,Male,79.6
Vanuatu,548,1985,Male,67.7
Central Asia,5500,1985,Male,22391.6
Southern Asia,5501,1985,Male,547968
New Zealand,554,1985,Male,1618.6
Nicaragua,558,1985,Male,1848.9
Belgium,56,1985,Male,4834.9
Niger,562,1985,Male,3414
Nigeria,566,1985,Male,42255.6
Norway,578,1985,Male,2051.1
Micronesia (Federated States of),583,1985,Male,43.9
Pakistan,586,1985,Male,47972
Panama,591,1985,Male,1124.2
Papua New Guinea,598,1985,Male,1932.4
Paraguay,600,1985,Male,1855.9
Peru,604,1985,Male,9772.3
Philippines,608,1985,Male,27462.2
Poland,616,1985,Male,18252.1
Portugal,620,1985,Male,4794.3
Guinea-Bissau,624,1985,Male,464.9
Timor-Leste,626,1985,Male,335.8
Puerto Rico,630,1985,Male,1646.3
Qatar,634,1985,Male,248
Reunion,638,1985,Male,272.7
Bhutan,64,1985,Male,244.1
Romania,642,1985,Male,11394.1
Russian Federation,643,1985,Male,66386.2
Rwanda,646,1985,Male,3010.9
Saint Lucia,662,1985,Male,62
Saint Vincent and the Grenadines,670,1985,Male,51.2
Sao Tome and Principe,678,1985,Male,51.2
Bolivia (Plurinational State of),68,1985,Male,3110.7
Saudi Arabia,682,1985,Male,7246.5
Senegal,686,1985,Male,3217.7
Serbia,688,1985,Male,4573.8
Seychelles,690,1985,Male,35.2
Sierra Leone,694,1985,Male,1801.7
Bosnia and Herzegovina,70,1985,Male,2174.5
Singapore,702,1985,Male,1378.8
Slovakia,703,1985,Male,2529.2
Viet Nam,704,1985,Male,30026.8
Slovenia,705,1985,Male,945.2
Somalia,706,1985,Male,3145.9
South Africa,710,1985,Male,16552
Zimbabwe,716,1985,Male,4371.7
Botswana,72,1985,Male,583.5
Spain,724,1985,Male,19017.1
South Sudan,728,1985,Male,2708.5
Sudan,729,1985,Male,8617.7
Western Sahara,732,1985,Male,96.7
Suriname,740,1985,Male,188.9
Swaziland,748,1985,Male,332.8
Sweden,752,1985,Male,4124.4
Switzerland,756,1985,Male,3145.5
Brazil,76,1985,Male,67713.7
Syrian Arab Republic,760,1985,Male,5424.9
Tajikistan,762,1985,Male,2260.2
Thailand,764,1985,Male,25944.5
Togo,768,1985,Male,1607.5
Tonga,776,1985,Male,47.5
Trinidad and Tobago,780,1985,Male,582.2
United Arab Emirates,784,1985,Male,887.2
Tunisia,788,1985,Male,3675.1
Turkey,792,1985,Male,24160.8
Turkmenistan,795,1985,Male,1592.6
Albania,8,1985,Male,1523.1
Uganda,800,1985,Male,7279.1
Ukraine,804,1985,Male,23510.4
The former Yugoslav Republic of Macedonia,807,1985,Male,1000.5
Egypt,818,1985,Male,25076.3
United Kingdom of Great Britain and Northern Ireland,826,1985,Male,27421.7
Channel Islands,830,1985,Male,65
United Republic of Tanzania,834,1985,Male,10801.8
Belize,84,1985,Male,83.1
United States of America,840,1985,Male,117981.8
United States Virgin Islands,850,1985,Male,51.3
Burkina Faso,854,1985,Male,3775.6
Uruguay,858,1985,Male,1468.8
Uzbekistan,860,1985,Male,8937.1
Venezuela (Bolivarian Republic of),862,1985,Male,8833.1
Samoa,882,1985,Male,83.2
Yemen,887,1985,Male,4832.1
Zambia,894,1985,Male,3460.4
Solomon Islands,90,1985,Male,139.5
World,900,1985,Male,2454982
Africa,903,1985,Male,275790.1
Latin America and the Caribbean,904,1985,Male,202242.8
Northern America,905,1985,Male,131924
Eastern Asia,906,1985,Male,653662.3
Europe,908,1985,Male,342087.3
Oceania,909,1985,Male,12565.2
Eastern Africa,910,1985,Male,84948.3
Middle Africa,911,1985,Male,30399.7
Northern Africa,912,1985,Male,62360.4
Southern Africa,913,1985,Male,18959.7
Western Africa,914,1985,Male,79122.1
Caribbean,915,1985,Male,15967.4
Central America,916,1985,Male,51776.5
South-Eastern Asia,920,1985,Male,199915.6
Western Asia,922,1985,Male,66435.1
Eastern Europe,923,1985,Male,143741.9
Northern Europe,924,1985,Male,44395.5
Southern Europe,925,1985,Male,69969.6
Western Europe,926,1985,Male,83980.3
Australia and New Zealand,927,1985,Male,9536.3
Melanesia,928,1985,Male,2580.6
South America,931,1985,Male,134498.8
Asia,935,1985,Male,1490372.6
Micronesia,954,1985,Male,183.3
Polynesia,957,1985,Male,265.1
Brunei Darussalam,96,1985,Male,118.6
Bulgaria,100,1985,Female,4517.5
Myanmar,104,1985,Female,19387
Burundi,108,1985,Female,2433.2
Belarus,112,1985,Female,5324.4
Cambodia,116,1985,Female,4038.1
Algeria,12,1985,Female,11177.4
Cameroon,120,1985,Female,5157.4
Canada,124,1985,Female,13015.4
Cape Verde,132,1985,Female,167.2
Central African Republic,140,1985,Female,1337.9
Sri Lanka,144,1985,Female,7963.4
Chad,148,1985,Female,2571.9
Chile,152,1985,Female,6178.1
China,156,1985,Female,514319.8
Taiwan Province of China,158,1985,Female,9199.8
Colombia,170,1985,Female,15587.3
Comoros,174,1985,Female,176.9
Mayotte,175,1985,Female,34.9
Congo,178,1985,Female,1055
Democratic Republic of the Congo,180,1985,Female,15187.4
Costa Rica,188,1985,Female,1352.1
Croatia,191,1985,Female,2433.8
Cuba,192,1985,Female,5000.7
Cyprus,196,1985,Female,348.2
Czech Republic,203,1985,Female,5311.8
Benin,204,1985,Female,2202.2
Denmark,208,1985,Female,2593.6
Dominican Republic,214,1985,Female,3220.4
Ecuador,218,1985,Female,4498.7
El Salvador,222,1985,Female,2510.2
Equatorial Guinea,226,1985,Female,173
Ethiopia,231,1985,Female,20476.4
Eritrea,232,1985,Female,1377.9
Estonia,233,1985,Female,814.4
Angola,24,1985,Female,5197.7
Fiji,242,1985,Female,351.1
Finland,246,1985,Female,2529.4
France,250,1985,Female,28155.2
French Guiana,254,1985,Female,41
French Polynesia,258,1985,Female,83.6
Djibouti,262,1985,Female,211.1
Gabon,266,1985,Female,425.7
Georgia,268,1985,Female,2770.7
Gambia,270,1985,Female,367.1
Occupied Palestinian Territory,275,1985,Female,869.5
Germany,276,1985,Female,40503.9
Antigua and Barbuda,28,1985,Female,35.9
Ghana,288,1985,Female,6255.8
Kiribati,296,1985,Female,32.3
Greece,300,1985,Female,5078.9
Grenada,308,1985,Female,51.2
Azerbaijan,31,1985,Female,3407.5
Guadeloupe,312,1985,Female,182.4
Guam,316,1985,Female,55.1
Argentina,32,1985,Female,15449.4
Guatemala,320,1985,Female,4104.6
Guinea,324,1985,Female,2573.5
Guyana,328,1985,Female,385.9
Haiti,332,1985,Female,3242
Honduras,340,1985,Female,2135.4
Hong Kong Special Administrative Region of China,344,1985,Female,2605.7
Hungary,348,1985,Female,5472.4
Iceland,352,1985,Female,120
India,356,1985,Female,377180.1
Australia,36,1985,Female,7903
Indonesia,360,1985,Female,82510.9
Iran (Islamic Republic of),364,1985,Female,23154
Iraq,368,1985,Female,7698.5
Ireland,372,1985,Female,1779.9
Israel,376,1985,Female,2042.4
Italy,380,1985,Female,29212.4
Cote d'Ivoire,384,1985,Female,4880.6
Jamaica,388,1985,Female,1162.9
Japan,392,1985,Female,61245.7
Kazakhstan,398,1985,Female,8140.1
Afghanistan,4,1985,Female,5720.8
Austria,40,1985,Female,3988.4
Jordan,400,1985,Female,1342.7
Kenya,404,1985,Female,9865.9
Democratic People's Republic of Korea,408,1985,Female,9753.6
Republic of Korea,410,1985,Female,20304.8
Kuwait,414,1985,Female,764.9
Kyrgyzstan,417,1985,Female,2046.9
Lao People's Democratic Republic,418,1985,Female,1848.8
Lebanon,422,1985,Female,1353.3
Lesotho,426,1985,Female,774.4
Latvia,428,1985,Female,1389.8
Liberia,430,1985,Female,1101.7
Libyan Arab Jamahiriya,434,1985,Female,1813.8
Bahamas,44,1985,Female,118.2
Lithuania,440,1985,Female,1880.7
Luxembourg,442,1985,Female,188.6
Macao Special Administrative Region of China,446,1985,Female,145.2
Madagascar,450,1985,Female,5029.6
Malawi,454,1985,Female,3666.5
Malaysia,458,1985,Female,7780.7
Maldives,462,1985,Female,90.9
Mali,466,1985,Female,3939.3
Malta,470,1985,Female,173.8
Martinique,474,1985,Female,175.4
Mauritania,478,1985,Female,887.9
Bahrain,48,1985,Female,179.7
Mauritius,480,1985,Female,511.6
Mexico,484,1985,Female,38832.3
Mongolia,496,1985,Female,973.7
Republic of Moldova,498,1985,Female,2213.4
Montenegro,499,1985,Female,311.4
Bangladesh,50,1985,Female,45472.7
Morocco,504,1985,Female,11325.6
Mozambique,508,1985,Female,6692.8
Armenia,51,1985,Female,1702.9
Oman,512,1985,Female,688.5
Namibia,516,1985,Female,591.7
Barbados,52,1985,Female,133.7
Nepal,524,1985,Female,8366.7
Netherlands,528,1985,Female,7314.3
Curaçao,531,1985,Female,77.5
Aruba,533,1985,Female,32.3
New Caledonia,540,1985,Female,76.1
Vanuatu,548,1985,Female,62.3
Central Asia,5500,1985,Female,23390.3
Southern Asia,5501,1985,Female,513167.5
New Zealand,554,1985,Female,1649.6
Nicaragua,558,1985,Female,1860.2
Belgium,56,1985,Female,5062.2
Niger,562,1985,Female,3513.6
Nigeria,566,1985,Female,41591.6
Norway,578,1985,Female,2097.8
Micronesia (Federated States of),583,1985,Female,41.8
Pakistan,586,1985,Female,44207.8
Panama,591,1985,Female,1095.1
Papua New Guinea,598,1985,Female,1862.3
Paraguay,600,1985,Female,1815.9
Peru,604,1985,Female,9772.6
Philippines,608,1985,Female,26861.5
Poland,616,1985,Female,19193.5
Portugal,620,1985,Female,5154.4
Guinea-Bissau,624,1985,Female,476.8
Timor-Leste,626,1985,Female,326.8
Puerto Rico,630,1985,Female,1723.4
Qatar,634,1985,Female,122.9
Reunion,638,1985,Female,286
Bhutan,64,1985,Female,226.3
Romania,642,1985,Female,11709.6
Russian Federation,643,1985,Female,76587.8
Rwanda,646,1985,Female,3107
Saint Lucia,662,1985,Female,64.4
Saint Vincent and the Grenadines,670,1985,Female,53.3
Sao Tome and Principe,678,1985,Female,52.4
Bolivia (Plurinational State of),68,1985,Female,3100.9
Saudi Arabia,682,1985,Female,5953.4
Senegal,686,1985,Female,3231.4
Serbia,688,1985,Female,4679.6
Seychelles,690,1985,Female,34.6
Sierra Leone,694,1985,Female,1855.1
Bosnia and Herzegovina,70,1985,Female,2204
Singapore,702,1985,Female,1328.5
Slovakia,703,1985,Female,2631.6
Viet Nam,704,1985,Female,31022.6
Slovenia,705,1985,Female,999.9
Somalia,706,1985,Female,3210.4
South Africa,710,1985,Female,16743.6
Zimbabwe,716,1985,Female,4413.3
Botswana,72,1985,Female,603.1
Spain,724,1985,Female,19740.4
South Sudan,728,1985,Female,2741.1
Sudan,729,1985,Female,8546.8
Western Sahara,732,1985,Female,85.7
Suriname,740,1985,Female,182.6
Swaziland,748,1985,Female,372.1
Sweden,752,1985,Female,4227.2
Switzerland,756,1985,Female,3310.7
Brazil,76,1985,Female,68611.4
Syrian Arab Republic,760,1985,Female,5255.1
Tajikistan,762,1985,Female,2288.9
Thailand,764,1985,Female,26097
Togo,768,1985,Female,1645.5
Tonga,776,1985,Female,46.5
Trinidad and Tobago,780,1985,Female,588.8
United Arab Emirates,784,1985,Female,479.8
Tunisia,788,1985,Female,3646.8
Turkey,792,1985,Female,24758.7
Turkmenistan,795,1985,Female,1645
Albania,8,1985,Female,1443.7
Uganda,800,1985,Female,7357.7
Ukraine,804,1985,Female,27410.4
The former Yugoslav Republic of Macedonia,807,1985,Female,981
Egypt,818,1985,Female,24856.8
United Kingdom of Great Britain and Northern Ireland,826,1985,Female,29001.6
Channel Islands,830,1985,Female,68.8
United Republic of Tanzania,834,1985,Female,11041.1
Belize,84,1985,Female,81.8
United States of America,840,1985,Female,122705.4
United States Virgin Islands,850,1985,Female,54
Burkina Faso,854,1985,Female,3952.3
Uruguay,858,1985,Female,1543.1
Uzbekistan,860,1985,Female,9171.2
Venezuela (Bolivarian Republic of),862,1985,Female,8674.9
Samoa,882,1985,Female,76.9
Yemen,887,1985,Female,4981.1
Zambia,894,1985,Female,3509.7
Solomon Islands,90,1985,Female,131.3
World,900,1985,Female,2436534.4
Africa,903,1985,Female,277542.1
Latin America and the Caribbean,904,1985,Female,204497.9
Northern America,905,1985,Female,138076.8
Eastern Asia,906,1985,Female,627773.1
Europe,908,1985,Female,372790.1
Oceania,909,1985,Female,12561.9
Eastern Africa,910,1985,Female,86314.1
Middle Africa,911,1985,Female,31352.7
Northern Africa,912,1985,Female,61710.1
Southern Africa,913,1985,Female,19372.4
Western Africa,914,1985,Female,78792.7
Caribbean,915,1985,Female,16105.1
Central America,916,1985,Female,52197.9
South-Eastern Asia,920,1985,Female,201669.7
Western Asia,922,1985,Female,65065.1
Eastern Europe,923,1985,Female,161797.6
Northern Europe,924,1985,Female,47380.6
Southern Europe,925,1985,Female,73394
Western Europe,926,1985,Female,90217.9
Australia and New Zealand,927,1985,Female,9657.4
Melanesia,928,1985,Female,2483.7
South America,931,1985,Female,136194.9
Asia,935,1985,Female,1431065.7
Micronesia,954,1985,Female,172.5
Polynesia,957,1985,Female,248.3
Brunei Darussalam,96,1985,Female,105.9
Bulgaria,100,1990,Male,4352.8
Myanmar,104,1990,Male,20302.2
Burundi,108,1990,Male,2695.5
Belarus,112,1990,Male,4800.5
Cambodia,116,1990,Male,4343.1
Algeria,12,1990,Male,13117.2
Cameroon,120,1990,Male,5914.6
Canada,124,1990,Male,13718.3
Cape Verde,132,1990,Male,162.2
Central African Republic,140,1990,Male,1443.6
Sri Lanka,144,1990,Male,8750.5
Chad,148,1990,Male,2957.8
Chile,152,1990,Male,6552.6
China,156,1990,Male,594363.5
Taiwan Province of China,158,1990,Male,10510.6
Colombia,170,1990,Male,17020.8
